,Spectral#Flatness#C3#delta,Spectral#PeakFrequency#C3#delta,Spectral#Entropy#C3#theta,Spectral#PeakFrequency#C3#theta,Spectral#RelativePower#C3#alpha,Spectral#Entropy#C3#alpha,Spectral#RelativePower#C3#beta,Spectral#Diff#C3#beta,Spectral#EdgeFrequency#C3#gamma,Spectral#RelativePower#C4#delta,Spectral#Entropy#C4#delta,Spectral#EdgeFrequency#C4#delta,Spectral#RelativePower#C4#theta,Spectral#Flatness#C4#theta,Spectral#PeakFrequency#C4#theta,Spectral#Entropy#C4#alpha,Spectral#RelativePower#C4#beta,Spectral#Entropy#C4#beta,Spectral#EdgeFrequency#C4#beta,Spectral#Diff#C4#beta,Spectral#RelativePower#Cz#delta,Spectral#Entropy#Cz#delta,Spectral#Diff#Cz#delta,Spectral#EdgeFrequency#Cz#theta,Spectral#Diff#Cz#theta,Spectral#Entropy#Cz#alpha,Spectral#EdgeFrequency#Cz#beta,Spectral#Diff#Cz#beta,Spectral#Flatness#Cz#gamma,Spectral#PeakFrequency#F3#delta,Spectral#RelativePower#F3#theta,Spectral#EdgeFrequency#F3#theta,Spectral#RelativePower#F3#alpha,Spectral#Entropy#F3#alpha,Spectral#EdgeFrequency#F3#alpha,Spectral#EdgeFrequency#F3#beta,Spectral#RelativePower#F3#gamma,Spectral#PeakFrequency#F4#delta,Spectral#Diff#F4#delta,Spectral#RelativePower#F4#theta,Spectral#Entropy#F4#theta,Spectral#Flatness#F4#theta,Spectral#Diff#F4#theta,Spectral#RelativePower#F4#alpha,Spectral#Entropy#F4#alpha,Spectral#EdgeFrequency#F4#alpha,Spectral#RelativePower#F4#beta,Spectral#Entropy#F4#beta,Spectral#Diff#F4#beta,Spectral#PeakFrequency#F4#gamma,Spectral#Entropy#F7#delta,Spectral#Diff#F7#delta,Spectral#Entropy#F7#theta,Spectral#Flatness#F7#theta,Spectral#Diff#F7#theta,Spectral#EdgeFrequency#F7#alpha,Spectral#Diff#F7#alpha,Spectral#Flatness#F7#beta,Spectral#PeakFrequency#F7#beta,Spectral#Diff#F7#beta,Spectral#RelativePower#F7#gamma,Spectral#Entropy#F7#gamma,Spectral#Flatness#F7#gamma,Spectral#EdgeFrequency#F7#gamma,Spectral#Diff#F7#gamma,Spectral#EdgeFrequency#F8#delta,Spectral#PeakFrequency#F8#delta,Spectral#Diff#F8#delta,Spectral#Entropy#F8#theta,Spectral#Flatness#F8#theta,Spectral#EdgeFrequency#F8#theta,Spectral#PeakFrequency#F8#theta,Spectral#Diff#F8#theta,Spectral#RelativePower#F8#alpha,Spectral#Entropy#F8#alpha,Spectral#Flatness#F8#alpha,Spectral#EdgeFrequency#F8#alpha,Spectral#PeakFrequency#F8#alpha,Spectral#Diff#F8#alpha,Spectral#Entropy#F8#beta
308_1$1,0.5313828977753535,0.5,0.9138324762253377,1.0,0.626619326665848,0.9133080422561004,0.482429090859974,0.8971575676147148,0.7272727272727274,0.13681888818759855,0.7416086134909972,0.4368932038834951,0.14774911731939386,0.5796216815639739,0.5,0.8574076255666847,0.5679562753270211,0.9614022206126033,0.5384615384615384,0.9377952282931155,0.15671286810788412,0.9479699073390727,0.6492111204249194,0.375,0.07047886861620305,0.7455289827797809,0.5357142857142858,0.9434859784337267,0.9676708523026073,0.1,0.1636461883023875,0.41558441558441556,0.4324154548841011,0.5332898313712324,0.25,0.5185185185185186,0.22040924789865288,0.1,0.7458437537209711,0.04841711323752691,0.9609863279873401,0.8629610000045993,0.12128106913208771,0.4984507575412941,0.7321087323526205,0.375,0.49621325622087475,0.9574192555813139,0.9242127107164713,0.14285714285714285,0.7150210943779457,0.7062336802944268,0.6688632168230546,0.4620531597851403,0.09396929482531564,0.25,0.5894214924047683,0.9495080367166109,0.0,0.9418482851846259,0.22775053087969066,0.88371585383505,0.8700837064467214,0.37499999999999983,0.4240612104733488,0.0,0.1,0.7367947222441076,0.9475067447207012,0.8514967733415018,0.4722222222222223,0.5,0.12694123991360026,0.4784189870770518,0.7389843192379812,0.5388377784429244,0.375,0.375,0.5567914119010974,0.925812337648225
300_2$1,0.3330962878404667,0.35,0.8653964566202008,0.22916666666666674,0.1661426334274951,0.9518607718661614,0.8411707284883146,0.9122673294536544,0.4545454545454547,0.23454670797626803,0.8292922011870855,0.12621359223300976,0.10573190277568201,0.8419161351520213,0.29166666666666674,0.9534342183561356,0.7639834878719006,0.7904420253819374,0.30769230769230765,0.8840768901645356,0.45963677039420575,0.7972366039576718,0.5015951302668924,0.20833333333333334,0.07333712525134785,0.9549359833878922,0.5357142857142858,0.938889605473403,0.8924973617727009,0.2833333333333334,0.12229161880776578,0.2337662337662338,0.11437540626964986,0.9566618922811996,0.5416666666666665,0.4444444444444443,0.2738362073609639,0.7666666666666666,0.6343245639827686,0.12423163155068423,0.9635773235941468,0.8872817171988783,0.11955570713810895,0.14991547182704518,0.9586761179328478,0.4583333333333335,0.8795525056829252,0.831717458038802,0.9483534989026567,0.14285714285714285,0.8336884974052117,0.6780177746414006,0.9343201872004016,0.8006389045766289,0.08037700793530804,0.5416666666666665,0.6031766473487982,0.861495455099398,0.3888888888888889,0.9392753049063011,0.3326277918345093,0.9043340153112519,0.8965427985310963,0.37499999999999983,0.3064154187966988,0.5208333333333333,0.7,0.7316757168193689,0.9553018546389649,0.8658741337145092,0.3333333333333333,0.33333333333333326,0.12027747364221016,0.09154861264868043,0.963411850986839,0.916186436421432,0.5416666666666665,0.6666666666666665,0.5530434384344101,0.8777714257096231
188_2$1,0.3942277816575206,0.45,0.8652981942391407,1.0,0.3708997001829575,0.7672873839776782,0.27378987690775997,0.9446597479273025,0.7272727272727274,0.1950992282918872,0.9072394573756866,0.3786407766990291,0.2968240719196943,0.8436724554101229,0.875,0.7911385042931409,0.2542282533550913,0.9543432550250185,0.5384615384615384,0.9463258349981545,0.12968158851082223,0.7933115797649488,0.5900496217084427,0.5416666666666666,0.16758048553866767,0.6392498832522205,0.32142857142857145,0.9108363771064838,0.9335410339508523,0.15,0.40962442702456703,0.49350649350649345,0.42421128043142625,0.6306545330488558,0.125,0.40740740740740744,0.22081131001737453,0.8,0.675837047500671,0.45554573267183046,0.4903168715522129,0.2819410435179193,0.18028261593163228,0.48988402584003343,0.6547727037817178,0.25,0.2018965784841633,0.826609451085714,0.9086382642618251,0.42857142857142855,0.7400416666360258,0.712297579530227,0.9179030159724441,0.7857103555300076,0.16548225515193982,0.125,0.504680070933139,0.8799258631554501,0.0,0.9392122401298902,0.2998895199357163,0.9630339280754531,0.9612383209183192,0.7499999999999997,0.3797335237452143,0.4375,0.8,0.7266450848548659,0.6898682142285332,0.46102402230893863,0.388888888888889,0.5,0.22880852686594744,0.6401223582375586,0.5808621476923408,0.24937827047234407,0.25,0.25,0.4364734781438832,0.8867808212058703
363_1$1,0.2542689372225834,0.1166666666666667,0.5803565415909071,0.5,0.18858478123815098,0.9271500381252832,0.4619859172698182,0.9294438472413648,0.6363636363636368,0.19926180597027424,0.8075590249032881,0.2621359223300971,0.09720369853568683,0.8921513112487707,0.7708333333333333,0.9689441390223724,0.6685798718282102,0.8782875844846715,0.346153846153846,0.9296293584280167,0.25110730999215575,0.7494271456980897,0.5109500165668303,0.375,0.09650300929436197,0.9436619159662322,0.32142857142857145,0.8979033992093168,0.8713423511319488,0.1333333333333333,0.06130659171993604,0.5194805194805193,0.13173280715751845,0.919223354596948,0.3333333333333335,0.4814814814814816,0.5690647442385109,0.33333333333333337,0.6360170550143441,0.3832489286827878,0.5690430530895236,0.34879644984839026,0.13105177568515253,0.14037497999970527,0.9326660999934396,0.5,0.5568845438957204,0.8942282841911335,0.9115659126084164,0.476190476190476,0.6710258037520563,0.6419787716944209,0.5596850945782041,0.3647759471751072,0.09543568580154399,0.4583333333333335,0.5947628804958192,0.9322122367439055,0.2222222222222222,0.9560112940076602,0.49205795743402186,0.9375900230412042,0.930434931200814,0.49999999999999933,0.3339966740624868,0.3125,0.2833333333333334,0.703412285011054,0.690412741351375,0.4708290221396059,0.388888888888889,0.5,0.13264259002597112,0.13384311783249422,0.9502438644166951,0.8774139330782432,0.375,0.4166666666666665,0.55310923131807,0.9020989858004503
029_1$1,0.2508003130026996,0.15,0.45450260066101644,0.5,0.1437455686654693,0.8947540538653327,0.3344016507237653,0.9067074560387199,0.4545454545454547,0.23798119840095217,0.8533733953853168,0.17475728155339804,0.34796475625171225,0.4247066125858249,0.5,0.9266746896138194,0.4092882589972079,0.958187729064476,0.6538461538461539,0.9290891460252949,0.14356142721799453,0.8513154789080838,0.5375413295742605,0.375,0.06990277735140422,0.8659719834555297,0.6428571428571429,0.8339801211663076,0.9092374849641541,0.35,0.7110554764577871,0.41558441558441556,0.045523158622651876,0.6631708056707787,0.875,0.5185185185185186,0.2650827340269133,0.175,0.7235527000760936,0.48474832386567646,0.4508502366436388,0.2528938499497763,0.09624176176279324,0.10505165018538946,0.8800825373242106,0.5625,0.41127625609637736,0.8897474792474536,0.8828701861642756,0.21428571428571427,0.796059098085732,0.5735964349928552,0.6217598167918361,0.37654259178277877,0.05128637605695155,0.5,0.602164271411736,0.9346848634400924,0.6388888888888888,0.9302753199065138,0.3533698950533388,0.8428402098353488,0.8221728939694992,0.37499999999999983,0.12727392193559708,0.28125,0.525,0.6873105143694873,0.9561705418117785,0.8597171335601661,0.263888888888889,0.03125,0.06844978484373818,0.10465371224587385,0.9429596602226564,0.8883837734322256,0.375,0.25,0.5376347697243147,0.9937154212570858
042_1$1,0.3558432133626841,0.5333333333333334,0.9522579845060478,0.39583333333333326,0.17431772633140158,0.9801141597306868,0.5658888664830114,0.9492473993553262,0.6363636363636368,0.21905620269836337,0.8385882003286127,0.28155339805825236,0.1590507381351291,0.8727671714178636,0.5625,0.966606424469847,0.5476527681560599,0.949330303049159,0.6153846153846155,0.9539003364921695,0.27286927709892145,0.8124922744368073,0.6470687591607537,0.2916666666666667,0.07992573901013239,0.9769147314300053,0.7500000000000001,0.9506506835900309,0.9679414096859543,0.3,0.1488982313018306,0.3636363636363635,0.14887318148833315,0.9583404633229723,0.4166666666666665,0.5925925925925928,0.4729770032551481,0.3,0.6621575072061159,0.26905587686684823,0.660136949939911,0.45718678910954913,0.11918633845984375,0.12082799511632912,0.9622688372044729,0.5,0.6783526846489716,0.9448958761652353,0.9252593685974208,0.14285714285714285,0.8085732081912518,0.6970769435705737,0.9561541381530718,0.841864484186473,0.09039851174134773,0.4583333333333335,0.5896306242914802,0.857855432220764,0.4444444444444444,0.9523007276704177,0.4593359483418791,0.934846985279448,0.9226903830730382,0.37499999999999983,0.3510269943989741,0.29166666666666674,0.2333333333333334,0.684223788943241,0.9737011756441801,0.8951722954502125,0.4166666666666667,0.5,0.1308432118060914,0.13397064298121003,0.97150094288958,0.9413627510475693,0.3333333333333335,0.4583333333333335,0.5515509954633558,0.9295614647638181
106_1$1,0.49286377182585434,0.4666666666666666,0.9482692319232223,0.8333333333333333,0.35355777000510963,0.979129795214547,0.45360692319020957,0.9091954574124161,0.6363636363636368,0.164896580976393,0.8217662398368902,0.39805825242718434,0.3330197245167912,0.5229637905587807,0.5,0.9445369701828091,0.43079486969325637,0.8986582516522745,0.5000000000000001,0.8868378446383448,0.07653353541066438,0.887229895102185,0.5497923605747173,0.375,0.10454155284366737,0.9542119070835893,0.35714285714285704,0.819018411974584,0.9104452718633205,0.3166666666666666,0.21327813680036817,0.41558441558441556,0.14983420331957367,0.9555289008263568,0.4166666666666665,0.40740740740740744,0.34255809026477557,0.5666666666666667,0.6383615917801654,0.2324435006923626,0.8639084854337229,0.7308423454571341,0.15280025345891082,0.28093280803205295,0.9208095010428078,0.375,0.6576042183599745,0.8638650659733502,0.9135002686244841,0.3809523809523811,0.7923735201394871,0.6402280428725774,0.933773626759344,0.8401533977033503,0.11270009431730053,0.5,0.5710198720756887,0.9169434716466665,0.20370370370370366,0.8826893154553096,0.28848383844937425,0.9157536899178106,0.9065581021795158,0.37499999999999983,0.20744735001530423,0.5,0.41666666666666663,0.6894218915880796,0.9544507522267346,0.8714992091981145,0.4722222222222223,0.7916666666666667,0.157094510454212,0.24846995463915117,0.9367322777299044,0.8650069109515558,0.375,0.125,0.5273691279883262,0.8763014836436345
021_2$1,0.7367418948380845,0.0,0.9270055526996401,0.5,0.196742640331679,0.9613226900313403,0.17902030443857,0.9602244132549558,0.7272727272727274,0.4063490017798602,0.6954377634093496,0.3786407766990291,0.1827009557076975,0.7445158505998336,0.0,0.9662065470355956,0.330208333836473,0.9791641615641056,0.5384615384615384,0.9320834076199458,0.05895936790958053,0.852598074044898,0.5349551364497976,0.375,0.1417150059280082,0.7941614002301763,0.4285714285714286,0.6796122743186814,0.8144388628156942,0.05,0.4400345819985588,0.41558441558441556,0.19859408697870493,0.9246258109235052,0.375,0.6296296296296297,0.29688114425291107,0.0,0.19228745246820803,0.2270676224316208,0.9693867307842963,0.9118731720763008,0.11626922353773063,0.23318419467621454,0.8991646918844118,0.375,0.30129827663156,0.9694523106029791,0.960475056218045,0.7142857142857143,0.7379224482862338,0.5970846568857457,0.767672045447674,0.5931070488454174,0.13637593670361606,0.375,0.5744510113966881,0.923899909743376,0.0,0.8902809004429848,0.3523503000611705,0.9394966924722938,0.9322779241159778,0.7499999999999997,0.35848571867259865,0.4375,0.0,0.38138261111244764,0.9623605490957294,0.8905538402537031,0.388888888888889,0.5,0.10313328649342157,0.17638053225107903,0.882824198981489,0.6657275171849435,0.25,0.125,0.49892411997609787,0.9619137972904912
165_2$1,0.4246883130987639,0.1,0.9472356850296471,0.4375,0.08175290334568937,0.9916445311094275,0.4951374640893641,0.9698648007446056,0.7272727272727274,0.18565154730464553,0.9089472727625146,0.3203883495145631,0.08304773723398151,0.821227261642078,0.5,0.9801553525316393,0.4959540671167392,0.9912273340422458,0.8076923076923075,0.9708213940315095,0.18676868418658393,0.7610451795653411,0.5594948057443199,0.375,0.0857964753798596,0.9324268862464331,0.7500000000000001,0.9553709697536531,0.9159444970853591,0.3833333333333334,0.07089851513674374,0.38961038961038963,0.07874875065292143,0.9476851450727259,0.4166666666666665,0.6666666666666666,0.808324296336008,0.2,0.5534581318624285,0.06851269404855813,0.9320066128140314,0.8002812508945696,0.1263983973534502,0.07747032396846233,0.9545648265833616,0.5833333333333335,0.714224847867476,0.9843306490932042,0.9722035368059196,0.23809523809523828,0.7555286243024001,0.6235013047298591,0.9804602054440993,0.9481741488913923,0.08681580435265875,0.5,0.5967037695219057,0.9644312836226129,0.6111111111111112,0.9850269756922919,0.8290501042879947,0.9820184720825884,0.9793108007676751,0.37499999999999983,0.4234920843426105,0.5416666666666667,0.2,0.631435620020401,0.9372163143860112,0.8205242798464542,0.30555555555555564,0.3125,0.1247514792263733,0.06836865710767592,0.982723242052207,0.9642943135417643,0.5416666666666665,0.7916666666666665,0.5559688090245176,0.9909713278142785
369_1$1,0.4577165764523524,0.25,0.465962961333128,0.5,0.12182867275106635,0.9161314644216514,0.26072383078742456,0.9148250099077065,0.4545454545454547,0.5109556889750119,0.8140568417817687,0.4563106796116504,0.30187682791999954,0.43485519844981346,0.5,0.8733154445657908,0.24598530534657198,0.8326925596309709,0.5000000000000001,0.9324879972257084,0.13847946590467625,0.8760856733112241,0.5337857402390368,0.375,0.08201289962259527,0.36394839007056223,0.4285714285714286,0.7492396799061124,0.6851468681518822,0.6,0.8354293527410129,0.41558441558441556,0.015978946491057737,0.48461871703507964,1.0,0.40740740740740744,0.13752449437228018,0.7166666666666666,0.6512849108063306,0.15779063708975016,0.8926393358549007,0.7064805388138375,0.12405773979409088,0.15069897601386695,0.9281235501810223,0.6666666666666665,0.6610765156542352,0.9411186442991673,0.9202244168130586,0.6190476190476188,0.7616071290687662,0.6606483148227377,0.9410842177092744,0.822915025171592,0.06855066290944554,0.5,0.5936841561783366,0.9300779024256473,0.07407407407407411,0.9600773213857391,0.32766240853943107,0.9327102949978289,0.9231355139048059,0.49999999999999933,0.3841315938619714,0.5208333333333333,0.3666666666666666,0.6907502347321005,0.8191638978174438,0.6576852338225939,0.388888888888889,0.5,0.1256560297624,0.10816618264068814,0.9398865386286074,0.8693158615942418,0.625,0.875,0.5552376850540575,0.9384438608941171
182_2$1,0.3339662885381908,0.15,0.8272234801585,0.5,0.2846493606935882,0.9764763733300006,0.28942773013871503,0.9439317094416505,0.7272727272727274,0.4962205485566347,0.7148531200111466,0.2621359223300971,0.1780955863251101,0.6017264389925358,0.5,0.9559360004132363,0.25378466025780266,0.9367874962770322,0.6538461538461539,0.9389981432145809,0.43215040227012824,0.6853254266701336,0.5793140679681181,0.3333333333333333,0.08651784753892638,0.9653269010891103,0.6964285714285715,0.938009305710836,0.9612730486195131,0.225,0.1704031555987167,0.41558441558441556,0.32104933388574924,0.9087624413806548,0.625,0.7407407407407408,0.36468762893296575,0.55,0.5951535454445415,0.20947164277128702,0.8475238213460344,0.6679378231323526,0.1316227424741742,0.25929716300072714,0.9581725307591706,0.5625,0.4045628468591874,0.9375801181390326,0.931887738238879,0.8571428571428571,0.7745129026114083,0.6446736291959118,0.9357587901794926,0.8212472172853245,0.09083821142658194,0.5625,0.5998528559419737,0.9068165331425716,0.0,0.8787863225932075,0.3745618540277844,0.9318168126464524,0.9244202023846575,0.5624999999999998,0.26073422794886725,0.28125,0.55,0.6955138415055793,0.951016405595162,0.8404525647106365,0.3472222222222223,0.4375,0.1267860950534523,0.23359621790756283,0.9702114666514798,0.9291851340173904,0.5625,0.6875,0.5455973317225599,0.9415784017923542
225_2$1,0.34270047964792444,0.7,0.35555838368967824,0.5,0.1727395435178931,0.9292965537109799,0.28887395938969224,0.9364799827449133,0.4545454545454547,0.8706701950033965,0.8046493198655769,0.28155339805825236,0.12386600098878794,0.8024373502587738,0.25,0.9873663073723555,0.11896661859663955,0.9862170728618644,0.8076923076923075,0.9622584344742775,0.7195431406464965,0.39465243424155627,0.542922882103418,0.375,0.07044626015996053,0.9256780608741815,0.4285714285714286,0.9071119732835278,0.9418411722747786,0.1166666666666667,0.23560047921564842,0.41558441558441556,0.0,0.9202686201033217,0.5416666666666665,0.6666666666666666,0.29142406561367556,0.25,0.44938780449091364,0.23311432279739713,0.6107063273756438,0.3870140191483504,0.12249634382657551,0.17880046405710345,0.8646996482441229,0.375,0.26424840387486337,0.9222088726578848,0.9310671454131767,0.3809523809523811,0.768066854874945,0.6245432130596236,0.9409959709713953,0.8243730661759977,0.08007983683358394,0.4166666666666665,0.5937211986254789,0.9807678374543195,0.3333333333333333,0.9668865573560411,0.34199805564688135,0.9451619338963889,0.9356067407767015,0.6250000000000001,0.4101521644147788,0.29166666666666674,0.1,0.6299756274123247,0.33448028861996215,0.16526748620606316,0.388888888888889,0.5,0.12670059080859694,0.14019747245978306,0.88773300863418,0.7689332375584949,0.4166666666666665,0.5,0.5666804346083646,0.81920411840801
302_1$1,0.49493612433379025,0.55,0.5247276990234103,0.5,0.16829302276700972,0.8910323154761997,0.4913585229962597,0.8853063731665741,0.590909090909091,0.09579594133528116,0.8785089994946361,0.3786407766990291,0.5290325885942205,0.09208655597056208,0.5,0.7941324888639676,0.306504130945309,0.9014576879978917,0.6538461538461539,0.886557117318956,0.12024899564667903,0.8795631708771239,0.5135774204714795,0.375,0.08250397161973698,0.8970253271181972,0.8035714285714287,0.9053359271549365,0.9674956341876778,0.125,0.10500759465776303,0.3766233766233766,0.12534973693373938,0.9543504218426782,0.5,0.6851851851851852,0.6121892187915279,0.05,0.557307459547762,0.3335602614915202,0.41891430210267216,0.2221287053574997,0.13084164770259682,0.0839899484803971,0.9203553522538004,0.625,0.4985488174607456,0.9487188568837542,0.9313763898806865,0.5,0.8204807767966993,0.7057414274424688,0.7501423442310292,0.5630924166596208,0.07903651620462787,0.5,0.605427775157146,0.951228868040993,0.3055555555555556,0.8859707133224424,0.6394839360254416,0.9080229551420208,0.8945401299871666,0.7499999999999997,0.8507062587998278,0.25,0.175,0.6954449091227394,0.46080757884309687,0.2599408674800602,0.388888888888889,0.5,0.12174314745352467,0.08681201936296716,0.9450504758033663,0.8880180136683697,0.5625,1.0,0.5786120468146628,0.9600847796362564
246_1$1,0.3788731505766972,0.2,0.20517001808894586,0.5,0.06729737466828592,0.7212284881140305,0.2515817639262583,0.8732244013973359,0.7272727272727274,0.16828277634889174,0.6741706231033052,0.20388349514563106,0.1555272992714183,0.49540895323768824,0.5,0.9677737974200731,0.5101584648804848,0.9920803162088306,0.7692307692307692,0.9607272696791077,0.2591060572799903,0.7753079340405066,0.5329109358553549,0.375,0.08913404250652837,0.9675938016479756,0.6428571428571429,0.9527765401474776,0.8541065574442512,0.15,0.1442677822019827,0.41558441558441556,0.05556071845811419,0.9394764060520074,0.5,0.6296296296296297,0.793958731654085,0.3,0.6233397424839542,0.2317154528968529,0.4728783126542642,0.27662245541580743,0.1377283157348908,0.10907489062484953,0.9560092769535949,0.5,0.5271853511489473,0.9821859871633886,0.9581726077092882,0.5714285714285714,0.7666135967366773,0.7133767567270844,0.4321749417823849,0.2444365254146754,0.09054969074340816,0.75,0.6043814446311898,0.906927484340478,0.0,0.9216109201727047,0.5124333815647844,0.9429939482609563,0.9337169657036354,0.7499999999999997,0.4766424983612404,0.25,0.1,0.7223338482775756,0.8747034340850046,0.7451646027368993,0.388888888888889,0.5,0.13357302560913037,0.133763890440562,0.9229414346316155,0.8345088275499416,0.375,0.5,0.5486395946952609,0.9999735417987609
